SubID,Timepoint,ID,ProlificID,Age,Gender,SEL,Country,State,Emp,Edu,SRA1,SRA2,SRA3,SRA4,SRA5,SRA6,SRA7,SRA8,SRA9,SRA10,SRA11,SRA12,SRA13,SRA14,SRA15,SRA16,SRA17,SRA18,SRA19,SRA20,VAR029,PSI1,PSI2,PSI3,PSI4,relative,friend,acquaint,stranger,ingroup,outgroup,VAR033,ownn,othern,political,identify,help,VAR039,PS1,PS2,PS3,PS4,PS5,PS6,PS7,PS8,PS9,PS10,VAR050,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,VAR072,RP1,RP2,RP3,RP4,RP5,RP6,RP7,RP8,RP9,RP10,VAR083,socialm,personalcom,mainnews,indnews,personalexp,VAR089,alc1,alc2,alc3,control,VAR094
475,4,26,5d418536261894001c85e4eb,25,2,2,2,NJ,1,2,1,3,3,5,3,4,3,1,3,3,3,1,3,1,1,2,2,1,1,2,,6,6,5,6,2,2,2,1,2,2,,4,4,3,3,3,,3,3,3,2,2,2,2,2,3,2,,2,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,,6,4,7,5,6,5,5,5,6,6,,3,3,4,3,1,,3,2,2,4,
523,4,74,5b5a6c5f7ac6d70001aaf6b7,21,3,1,2,NJ,3,2,1,3,3,4,5,5,3,1,3,3,3,2,1,4,4,5,5,1,1,1,,7,7,7,7,2,3,2,2,2,2,,1,3,1,3,3,,2,4,4,1,2,2,2,1,1,4,,2,2,1,1,3,3,1,3,1,2,3,3,3,3,3,2,1,3,3,3,2,,4,4,7,5,6,5,7,3,3,5,,4,4,5,3,2,,3,2,2,4,
542,4,93,5731e4005b8b06000f7e36b3,48,1,3,2,NJ,1,2,3,4,3,4,3,4,3,4,3,5,4,2,3,3,4,4,4,4,4,4,,7,7,6,7,2,2,1,2,1,1,,3,3,4,3,3,,2,2,2,3,3,1,3,4,1,1,,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,,4,2,3,3,4,5,5,5,6,5,,5,3,3,3,2,,3,2,1,4,
565,4,117,5e5b42609f005533ef179df9,34,1,1,2,NJ,2,1,3,3,3,3,4,2,1,1,3,3,4,3,3,4,1,3,1,3,1,3,,7,6,7,6,2,2,1,1,4,1,,3,3,3,1,1,I don't really identify with any of those options on #28,1,4,4,1,0,3,2,1,2,4,,1,2,1,0,2,1,0,1,3,3,1,1,3,1,1,2,3,1,0,0,3,,4,5,1,4,5,5,5,3,6,4,,4,4,4,2,1,,3,5,4,4,
597,4,149,54847035fdf99b0379939c8c,37,2,3,2,NJ,2,2,2,3,3,3,3,3,2,4,3,3,3,1,3,3,1,3,3,3,3,3,,7,7,7,7,2,2,1,1,1,1,,4,4,1,3,3,,2,1,2,3,2,2,3,3,2,1,,2,1,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,1,1,1,0,,2,5,4,5,4,3,3,3,6,4,,3,4,4,3,1,,4,3,2,4,
86,1,195,5d8d12f6d88e3a00142c9751,34,1,4,2,NM,1,2,1,5,4,4,3,3,4,1,4,3,3,1,3,3,3,4,1,3,3,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,4,2,2,2,2,,3,4,4,2,2,2,2,3,4,4,,3,0,1,1,2,2,0,3,2,2,3,3,2,2,2,2,1,3,0,2,0,,3,2,1,5,2,5,5,6,4,4,,3,4,4,4,3,,5,2,2,4,
117,1,228,5dc1cd625fd2031344dfe43d,58,1,3,2,NM,1,2,3,3,1,2,2,2,1,5,2,2,2,3,1,1,1,1,1,2,3,2,,5,4,7,7,NA,NA,NA,NA,NA,NA,,3,3,2,2,1,,1,3,3,4,1,0,4,3,3,1,,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,,5,5,1,6,5,5,5,6,2,5,,4,2,5,3,1,,1,1,1,4,
366,3,67,5d093caa2b420b00018e444a,47,2,3,2,NM,1,1,2,3,3,4,4,5,3,3,4,5,5,3,3,3,3,1,3,3,5,3,,7,7,7,7,3,2,2,2,2,2,,4,4,2,3,3,,3,3,3,2,1,2,0,2,2,2,,2,2,1,0,1,1,0,1,2,1,2,2,1,0,1,1,0,1,0,2,0,,6,7,6,7,7,7,7,7,6,7,,2,5,5,5,3,,2,2,1,4,
435,3,136,5dc674e041bd6e4a2d88066c,31,2,4,2,NM,1,2,3,4,4,4,4,5,5,4,4,5,5,2,3,3,4,5,5,4,3,5,,7,7,7,6,2,2,2,2,2,2,,5,5,3,3,3,,2,3,3,2,2,3,3,2,3,3,,3,0,1,0,1,2,2,1,2,1,2,2,2,2,2,1,0,3,1,1,1,,6,7,6,5,7,4,4,5,5,7,,5,5,5,4,2,,4,2,1,4,
596,4,148,5e53cf921b233d01e4cb43be,36,2,1,2,NM,1,1,1,3,3,3,3,4,4,1,2,4,4,2,3,3,3,3,3,2,3,2,,6,5,5,5,3,2,1,1,2,1,,3,3,2,3,1,,1,2,2,3,2,1,3,3,1,1,,1,1,0,3,1,1,1,1,0,0,1,2,1,2,1,0,0,2,0,1,0,,3,7,5,5,4,3,3,4,7,4,,3,4,5,4,3,,3,1,1,4,
17,1,72,5d5ca97de6b963001a706363,46,2,3,2,NV,2,2,1,4,1,4,2,4,3,2,3,4,3,1,3,2,1,3,2,1,1,3,,4,4,5,5,NA,NA,NA,NA,NA,NA,,4,2,3,1,1,,2,2,3,1,2,2,2,2,2,3,,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,,6,5,3,6,6,4,5,5,6,5,,2,1,4,1,1,,3,2,1,4,
74,1,183,5d6325d535218100017210a2,28,1,2,2,NV,1,1,2,3,2,3,3,3,2,1,3,2,2,3,3,2,1,2,1,1,1,2,,5,4,5,4,NA,NA,NA,NA,NA,NA,,3,3,4,3,1,,2,1,2,3,2,2,1,2,2,1,,2,1,1,2,2,1,2,1,2,1,1,2,0,1,2,1,1,1,2,1,1,,3,6,3,4,5,4,3,4,4,5,,4,3,2,3,3,,2,4,3,4,
182,2,32,565a90f6c51d430011875201,26,2,2,2,NV,3,2,1,4,4,3,3,3,4,1,3,4,3,1,1,1,2,3,1,3,3,2,,7,4,7,6,NA,NA,NA,NA,NA,NA,,5,4,2,3,3,,2,3,3,2,2,1,2,2,3,2,,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,,6,4,2,6,5,5,5,6,7,7,,3,3,4,3,1,,2,2,1,4,
402,3,103,5d73f72be689da001b256c62,35,2,3,2,NV,1,1,1,3,3,3,3,3,1,1,3,3,3,2,2,3,1,3,1,1,1,1,,7,5,4,7,1,1,1,1,1,1,,3,3,2,3,1,,2,3,2,1,2,4,2,2,3,2,,2,1,0,0,1,3,0,0,0,0,2,1,1,0,0,1,1,3,1,0,0,,2,2,4,3,4,1,6,7,6,5,,3,4,5,4,2,,5,3,1,4,
21,1,81,5d272d9cc3c61e000181c487,30,2,2,2,NY,1,1,1,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,4,4,,7,3,7,6,NA,NA,NA,NA,NA,NA,,3,3,3,3,3,,2,2,3,2,2,2,2,2,2,2,,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,,3,5,6,4,4,5,7,7,3,3,,2,3,3,3,3,,4,2,2,4,
22,1,86,5c5c5f6c46aa74000133e212,33,2,3,2,NY,1,3,3,4,2,3,2,5,3,4,3,4,3,3,1,4,2,4,3,2,3,4,,7,4,7,5,NA,NA,NA,NA,NA,NA,,2,3,1,1,1,,2,3,3,2,2,1,3,3,2,2,,2,0,1,0,2,0,0,1,1,1,1,2,2,0,1,1,1,1,0,0,0,,6,5,1,6,7,6,6,7,2,6,,3,2,4,1,1,,5,3,2,4,
29,1,101,5b6c312fa1fda800015fe165,29,2,2,2,NY,2,1,1,3,2,3,3,4,2,1,2,3,4,1,2,2,2,3,1,3,4,1,,7,6,7,6,NA,NA,NA,NA,NA,NA,,3,3,3,1,3,,2,1,4,2,2,3,2,1,2,3,,1,1,0,0,1,0,0,2,1,0,1,1,1,0,0,1,2,1,0,0,0,,2,5,7,5,4,7,7,7,2,5,,2,3,5,1,2,,2,2,2,4,
32,1,112,5d572ab382f364001529c9a7,32,2,3,2,NY,1,3,1,4,1,2,3,3,4,3,3,5,4,1,3,2,3,4,1,3,4,2,,3,4,5,3,NA,NA,NA,NA,NA,NA,,2,3,2,3,1,,2,2,2,4,3,0,4,3,3,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,5,5,3,6,6,6,7,5,7,7,,2,3,4,2,4,,1,1,1,4,
43,1,140,5e056e95a2c696fadba5234d,21,2,4,2,NY,3,1,3,3,3,3,3,3,2,1,3,2,2,1,1,1,3,1,2,3,2,3,,5,4,7,5,NA,NA,NA,NA,NA,NA,,4,3,2,2,1,,2,2,2,3,3,3,2,1,2,3,,1,0,1,1,0,0,0,1,2,2,1,2,1,1,0,1,1,0,1,1,1,,7,7,4,5,7,6,7,7,3,7,,5,3,1,2,1,,4,2,2,4,
53,1,160,5c60545539a6c60001ffd3e9,44,2,2,2,NY,1,3,5,5,5,5,5,5,5,4,5,5,5,3,4,4,5,5,5,5,5,5,,7,7,7,7,NA,NA,NA,NA,NA,NA,,5,5,1,3,3,,3,3,3,2,3,3,3,3,1,1,,2,2,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,7,7,7,6,7,7,7,7,7,7,,3,4,5,4,2,,2,3,2,4,
55,1,162,5e6d2ceb478ce02eefe1c237,27,2,3,2,NY,2,2,1,4,2,4,3,5,3,3,3,5,3,2,3,2,2,4,2,3,2,2,,7,7,7,7,NA,NA,NA,NA,NA,NA,,4,4,2,3,3,,3,3,4,1,1,3,2,0,2,3,,2,3,1,1,2,1,0,1,0,3,1,1,2,1,0,1,1,1,0,1,1,,6,3,2,6,6,6,6,4,5,5,,2,3,5,1,4,,4,2,1,4,
71,1,179,5d8814324a462d0001654aa0,45,2,2,2,NY,2,1,2,3,2,3,2,3,3,3,1,4,4,1,2,2,3,3,2,2,3,3,No questions ,7,5,7,5,NA,NA,NA,NA,NA,NA,,5,3,5,2,1,,1,1,2,1,3,1,3,3,2,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,2,3,3,4,4,2,4,5,6,3,,5,5,4,4,3,,2,2,2,4,
122,1,233,5dd340ba86c88635e1b548bd,48,1,3,2,NY,1,3,3,3,3,5,1,5,5,5,3,3,4,1,5,4,1,3,4,3,1,5,,5,5,6,4,NA,NA,NA,NA,NA,NA,,3,3,3,3,3,,2,2,2,3,2,1,3,3,1,1,,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,,6,4,3,6,7,7,7,7,5,5,,1,1,4,1,1,,1,1,1,4,
123,1,234,5b29b956007d870001c82114,42,1,2,2,NY,1,2,2,3,2,4,3,2,3,3,2,2,4,2,3,1,1,1,1,3,3,4,,6,4,5,5,NA,NA,NA,NA,NA,NA,,4,3,4,1,1,,4,1,2,3,2,1,2,3,2,3,,2,0,1,0,0,1,0,1,0,0,2,1,2,0,1,0,0,0,0,0,0,,2,5,4,6,2,2,4,2,3,5,,4,3,3,1,2,,3,4,3,4,
124,1,235,5e4c2ab748843608239fd84d,26,1,3,2,NY,1,2,4,3,3,4,4,4,4,5,4,3,4,4,3,4,5,4,4,4,4,3,good,5,5,5,3,NA,NA,NA,NA,NA,NA,no,4,4,3,3,2,Good,2,2,3,3,2,3,3,2,3,3,,2,2,1,2,3,2,3,2,3,1,2,3,2,2,2,2,3,2,3,2,2,,5,5,6,5,6,5,5,6,6,5,,4,3,4,3,4,,4,6,3,4,
143,1,255,5c4cab1860db890001848235,34,1,3,2,NY,1,3,3,3,4,4,3,3,4,5,4,3,3,4,3,2,3,4,3,4,3,3,,6,4,6,6,NA,NA,NA,NA,NA,NA,,3,4,4,2,2,,3,3,3,3,3,3,2,2,2,2,,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,,6,5,5,6,6,5,4,6,5,5,,5,4,4,4,4,,4,4,4,4,
150,1,264,5dc59df162ec5041c3e8807a,29,1,2,2,NY,1,2,3,3,3,4,3,4,2,5,3,4,2,1,3,3,2,2,3,3,5,2,,7,5,6,6,NA,NA,NA,NA,NA,NA,,5,3,5,3,3,,2,3,2,2,3,2,3,2,3,2,,1,1,2,1,2,3,0,0,0,2,2,2,1,1,2,2,1,2,1,0,0,,3,7,7,7,1,4,4,4,4,4,,5,3,5,3,3,,4,3,3,4,
158,2,8,5d62f4e11d7a3e0001d6b124,19,2,2,2,NY,3,1,1,4,3,3,1,4,5,1,2,3,3,1,1,1,2,3,1,1,4,3,,7,5,6,4,NA,NA,NA,NA,NA,NA,,4,4,3,3,1,,3,3,4,2,2,2,2,2,3,2,,0,2,1,0,3,3,0,1,2,1,2,2,2,2,2,2,0,1,0,1,1,,2,2,4,4,2,4,7,7,5,5,,4,4,4,3,2,,1,1,1,4,
176,2,26,5c42378e3be7b70001fd0221,21,2,1,2,NY,2,1,1,2,1,3,3,2,1,3,2,2,3,1,1,1,1,3,1,2,1,2,,4,1,5,1,NA,NA,NA,NA,NA,NA,,1,3,1,1,1,,2,3,3,1,1,2,1,1,3,4,,1,2,2,0,3,1,0,0,1,2,2,2,3,3,1,2,3,0,1,0,3,,2,7,7,7,5,4,6,6,7,7,,5,4,3,3,2,,3,4,3,4,
229,2,79,5e37aa43b3f28373252381e0,34,1,3,2,NY,1,3,1,4,2,4,4,3,2,1,3,4,3,1,3,2,1,3,1,2,3,3,,6,5,4,5,NA,NA,NA,NA,NA,NA,,2,4,1,3,3,,4,4,4,2,1,2,2,2,4,2,,2,0,0,1,1,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,,4,4,1,6,5,5,6,6,4,5,,5,4,3,2,1,,5,2,2,4,
241,2,91,5d55a1f2fab56e000140df8f,22,1,2,2,NY,3,1,1,4,3,3,3,3,3,1,3,3,1,1,3,1,1,4,1,1,5,1,,7,7,7,7,NA,NA,NA,NA,NA,NA,,3,2,3,1,1,,1,2,4,2,1,2,2,2,3,1,,3,0,1,0,2,1,0,2,2,2,3,3,3,1,1,2,3,0,0,0,2,,6,3,2,7,5,7,7,7,6,6,,5,5,5,1,3,,1,1,1,4,
249,2,99,5d2a15af98b9090019d61e70,18,2,2,2,NY,3,1,1,3,1,1,1,1,2,1,1,3,2,1,1,1,1,5,1,1,2,1,,4,3,2,3,NA,NA,NA,NA,NA,NA,,2,4,2,3,1,,3,2,4,1,0,3,2,2,3,4,,2,1,1,0,2,1,0,2,3,3,2,2,2,1,2,2,2,1,0,0,2,,6,4,4,6,7,7,7,7,7,5,,5,2,3,3,1,,1,1,1,4,
263,2,114,5e642a2f8bd03f1aab27c45d,32,1,3,2,NY,1,2,2,4,3,4,3,4,4,3,4,5,4,1,3,2,1,2,3,4,4,5,,7,7,7,7,NA,NA,NA,NA,NA,NA,,4,4,3,3,3,,3,2,3,3,2,2,3,3,4,2,,1,1,0,0,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,,5,5,4,6,6,7,6,6,5,6,,4,4,5,3,4,,5,2,2,4,
273,2,125,5e3c429ed4fe37000a14a2d4,21,2,4,2,NY,3,1,1,4,1,3,1,4,4,1,3,4,4,1,1,3,1,4,1,1,3,3,,6,6,7,6,NA,NA,NA,NA,NA,NA,,1,3,1,1,1,,4,4,4,2,1,3,2,2,4,3,,2,1,0,1,3,1,0,1,2,1,2,2,3,1,1,1,2,1,2,0,2,,4,2,4,6,6,5,4,3,2,5,,2,4,4,2,1,,3,2,1,4,
277,2,129,5d34d17089232600011ade3a,30,1,2,2,NY,1,2,2,5,2,2,2,4,1,1,1,4,3,1,1,1,1,3,1,1,4,2,,6,5,7,5,NA,NA,NA,NA,NA,NA,,3,4,5,3,3,,2,4,4,2,1,3,1,1,2,2,,2,0,1,0,1,1,0,0,1,1,1,2,2,1,0,1,1,1,1,1,1,,2,2,5,7,7,5,6,5,2,6,,4,3,5,2,2,,1,1,1,4,
288,2,140,5d384f7d3e880c00016d9080,26,1,1,2,NY,2,1,3,1,1,3,2,4,2,1,3,1,5,2,1,2,1,3,2,1,1,1,,7,7,7,7,NA,NA,NA,NA,NA,NA,,1,2,1,3,3,,2,4,4,1,0,3,0,0,4,4,,3,0,2,1,3,3,2,2,2,2,3,3,3,1,1,3,3,3,0,0,2,,5,6,1,6,6,6,6,6,7,7,,1,3,5,1,1,,1,1,1,4,
315,3,16,5d616237d989a40001236c75,31,2,4,2,NY,1,3,3,4,3,4,3,4,4,3,3,4,3,3,3,3,4,3,4,1,3,2,,7,4,5,5,3,2,1,2,1,1,,4,4,2,2,2,,2,2,3,2,2,1,2,2,2,0,,1,1,0,0,2,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,,4,3,2,5,4,4,4,4,6,5,,3,4,3,2,1,,3,2,2,4,
331,3,32,5df1285dcd4c7e01d7386074,23,2,4,2,NY,1,2,1,3,3,3,1,3,3,1,1,4,4,1,1,4,1,5,1,1,2,2,,7,2,7,5,2,3,1,1,1,1,,2,3,1,1,1,,3,3,4,1,1,3,2,1,2,2,,1,0,0,1,1,2,0,1,1,0,1,1,2,1,0,0,0,1,0,0,1,,1,3,3,6,4,6,7,6,6,5,,3,3,4,2,2,,1,1,1,4,
365,3,66,5940bda53d263700018931c5,71,2,3,2,NY,2,2,1,3,1,5,3,4,3,3,2,3,3,1,2,1,3,1,1,3,1,1,,7,4,7,5,2,1,1,2,2,1,,5,3,3,2,3,,3,3,4,2,1,3,1,1,3,3,,2,1,1,0,1,2,3,3,2,2,2,2,2,2,1,3,2,2,0,1,1,,4,7,4,5,7,4,5,5,6,7,,3,2,3,2,1,,4,2,1,4,
397,3,98,57531e4bd856ad0006153e84,22,2,3,2,NY,3,2,1,3,3,3,3,4,3,1,3,4,4,1,1,3,3,3,2,1,3,2,,7,5,7,7,2,2,1,3,2,3,,2,3,1,3,3,,2,2,3,2,3,2,3,2,1,1,,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,5,6,7,4,6,4,5,7,,3,2,5,2,1,,3,2,2,4,
459,4,10,5dfac1ba83907981767ce907,27,2,1,2,NY,1,2,1,4,3,3,4,4,4,3,3,4,3,1,3,3,1,3,3,1,3,2,,4,4,6,6,1,1,2,1,1,1,,3,2,3,3,3,,4,4,4,1,2,3,0,1,4,3,,3,1,3,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,1,2,3,,3,6,7,4,5,2,3,2,6,6,,4,2,2,2,1,,5,3,2,4,
469,4,20,5e908d02ad0406068351f81b,20,2,4,2,NY,3,1,1,3,1,4,2,4,3,1,2,4,3,1,1,1,1,4,2,2,2,1,,7,5,7,5,2,1,1,3,1,1,,2,3,1,1,1,,2,4,3,3,3,1,3,3,4,2,,2,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,0,2,0,0,2,,5,2,1,3,4,3,5,4,6,2,,2,4,5,3,1,,1,1,1,4,
473,4,24,5e79742381ea065403a87bb9,34,1,2,2,NY,1,2,1,3,3,4,3,4,3,1,3,4,3,1,3,3,3,3,4,3,4,4,,7,6,7,4,2,3,1,2,2,2,,2,3,1,3,3,,1,2,2,1,2,2,3,3,0,2,,2,1,1,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,1,,5,5,1,3,6,6,6,5,6,5,,2,3,4,3,3,,4,4,3,4,
482,4,33,5c606dd8b327020001d5904b,23,2,2,2,NY,3,1,2,4,3,3,3,2,1,2,3,4,4,3,2,1,1,3,1,2,5,1,,5,5,7,7,4,1,1,1,1,1,,3,4,3,3,3,,0,2,2,2,2,1,3,1,2,1,,0,1,1,2,3,1,0,0,1,1,1,1,2,1,0,3,1,2,0,0,1,,5,4,2,5,5,5,6,4,7,7,,1,3,5,2,1,,2,2,1,4,
485,4,36,577d3361d8e8880001b31439,30,2,3,2,NY,1,3,1,4,1,4,3,3,3,3,1,5,3,1,3,1,1,1,1,1,3,3,"don't drive, so can't offer someone a lift in my car",7,4,5,6,2,3,1,1,1,1,,2,3,1,1,1,"unsure how you're defining community--network of relationships, or immediate surroundings? either way I would say community.",3,3,4,2,2,2,2,2,3,3,,2,1,1,0,2,2,0,2,1,2,2,2,2,1,2,1,2,3,1,2,2,,3,3,2,6,5,4,4,3,6,4,,3,3,5,3,1,,3,2,1,4,
501,4,52,5b9071ae45cd3c0001003fe2,24,2,1,2,NY,1,1,3,3,1,4,3,4,3,4,3,3,3,1,2,1,1,5,1,3,1,3,,7,7,7,5,1,3,1,1,2,1,,3,3,4,1,1,,3,3,4,3,2,2,2,1,4,1,,3,0,1,1,1,2,0,1,0,1,3,3,1,2,1,1,1,3,1,2,1,,5,6,4,7,6,5,6,5,7,7,,1,3,5,1,1,,2,2,2,4,
511,4,62,5ac3f8be0527ba0001c20a0e,26,1,2,2,NY,2,2,3,4,3,3,2,3,1,1,2,4,4,1,3,4,1,4,1,1,4,1,,5,5,6,7,2,1,1,1,1,1,Coronavirus has made me unable to go hang out with anybody.,4,3,3,2,1,,2,2,2,3,2,1,3,2,2,2,,1,1,1,0,1,1,1,1,0,0,2,1,1,1,1,2,0,1,1,0,0,,2,1,5,3,3,2,5,5,6,3,,4,4,2,2,1,,2,2,1,4,
525,4,76,5c52436f5acab700012608b9,20,3,4,2,NY,3,1,2,3,1,4,3,4,5,1,1,3,3,2,3,1,1,4,1,1,3,1,,6,6,6,4,4,1,1,1,1,1,I haven't been allowed to leave my house so my contact with people other than my family is nonexistent.,3,3,1,3,3,,4,4,4,2,0,3,2,0,4,3,,1,0,3,0,3,0,1,0,0,3,1,1,3,0,1,3,3,1,0,0,3,,4,1,1,5,5,7,6,5,7,5,,5,4,3,1,1,,3,2,1,4,
527,4,78,5e4c13c6ca55660644457589,25,2,4,2,NY,1,3,2,4,5,4,4,4,5,1,5,5,5,1,4,4,1,5,2,3,5,3,,7,7,7,7,4,2,2,1,1,1,,3,2,1,1,1,,3,3,3,2,2,0,2,2,4,0,,1,0,2,1,2,2,0,3,0,2,3,3,3,3,1,2,0,3,1,1,1,,5,2,2,6,4,4,3,3,6,4,,4,4,5,2,5,,4,2,2,4,
544,4,95,5e8d26f37272440f7e78ba41,24,2,3,2,NY,2,2,1,3,1,2,3,3,3,2,1,3,2,1,2,1,1,4,1,3,1,2,,7,4,6,6,1,2,1,1,1,1,,2,2,1,3,3,,2,2,2,1,1,0,3,2,1,0,,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,6,4,5,6,6,6,5,5,6,5,,4,3,3,3,1,,2,2,1,4,
553,4,105,5e92d4083a67895f4f6863ab,20,1,1,2,NY,3,1,1,3,2,1,1,2,2,1,3,3,4,1,1,1,2,5,2,3,1,3,,7,5,7,5,1,1,1,1,1,1,Due to the quarantine I cannot do any of the theses actions ,2,4,3,3,1,,2,3,4,2,1,1,3,3,3,2,,2,0,1,0,2,2,0,2,2,1,3,3,2,2,1,2,0,1,0,1,0,,4,6,3,7,5,4,6,5,3,6,,4,3,5,2,1,,4,2,1,4,
594,4,146,5d1406b25cc82a0001ef7533,23,2,4,2,NY,1,3,1,3,2,4,1,4,4,3,2,4,2,1,2,1,2,2,3,1,1,1,"Some of the questions, I couldn't remember a specific time/example, but I'm sure I have. Like helping to carry someone's stuff.",7,4,6,7,2,3,1,2,2,1,,4,4,2,2,1,,3,3,3,2,3,1,2,3,3,1,,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,,3,2,2,3,4,3,3,3,7,4,,5,4,3,3,1,,4,3,2,4,
598,4,150,5d16385fac37cd001953479b,19,1,2,2,NY,3,1,1,3,1,1,1,3,2,1,1,4,2,1,1,1,1,1,1,1,1,1,,7,3,6,2,1,1,1,1,1,1,,4,3,1,2,1,,0,0,3,3,3,0,3,2,0,0,,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,1,4,2,3,2,3,6,7,2,5,,4,5,4,2,1,,2,2,1,4,
67,1,175,5c3839e3f5ebd5000184cebd,41,1,2,2,OH,1,1,2,3,2,3,1,2,2,2,2,3,3,2,2,1,2,2,2,2,2,3,I've rarely had the opportunity to do some of these things. I live in a small town and neighbors don't talk to each other.,6,6,6,5,NA,NA,NA,NA,NA,NA,,3,3,2,3,3,,1,2,2,2,1,1,2,1,1,3,,1,0,2,1,3,1,0,0,0,1,1,2,2,1,0,2,3,1,1,0,1,,5,5,4,4,5,5,6,6,5,5,,4,3,2,3,2,,1,1,1,4,
70,1,178,5ca94409c3ac86001108b199,22,1,2,2,OH,1,1,2,3,3,3,1,3,1,1,3,4,4,1,1,2,1,3,1,1,2,2,,5,6,3,5,NA,NA,NA,NA,NA,NA,,5,4,4,2,2,,1,2,2,2,1,1,2,2,3,2,,0,1,1,0,1,1,0,1,1,2,1,1,1,1,0,1,2,1,0,0,1,,2,2,3,4,2,2,2,2,7,3,,4,3,4,3,1,,1,1,1,4,
72,1,180,5d9bfa529d2a70001886a197,32,2,3,2,OH,2,1,1,2,1,3,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,,7,7,7,7,NA,NA,NA,NA,NA,NA,,5,1,5,3,3,,4,4,4,4,3,4,4,4,4,4,,0,0,0,0,0,3,0,0,3,3,3,3,3,0,3,0,3,0,3,3,0,,1,7,7,7,1,7,7,7,1,7,,5,5,1,1,1,,1,1,1,4,
81,1,190,5e640d868bd03f19919ee9ff,21,2,2,2,OH,1,2,1,3,1,4,1,4,5,1,2,4,4,1,1,1,2,3,4,1,4,3,,7,7,6,4,NA,NA,NA,NA,NA,NA,,2,4,2,3,3,,2,3,4,2,1,2,2,2,2,3,,1,1,2,2,3,1,1,3,2,3,1,2,3,3,2,2,1,1,2,2,2,,2,2,6,4,5,4,5,5,3,5,,5,5,5,5,1,,3,3,2,4,
106,1,217,5dd35aea9b6104366fef1a90,49,2,3,2,OH,2,1,3,3,3,3,3,4,3,4,3,4,4,3,3,3,1,3,3,4,3,3,,7,7,6,7,NA,NA,NA,NA,NA,NA,,4,2,4,2,2,,2,2,3,3,2,2,3,2,3,2,,1,1,1,1,1,0,1,0,0,1,1,1,1,2,0,1,1,2,1,0,1,,4,7,7,4,6,5,5,6,4,6,,4,3,4,5,2,,2,2,1,4,
126,1,237,5e09ffd8fa3d102a583771c1,32,2,1,2,OH,1,2,3,3,3,3,2,3,4,1,4,3,3,2,1,1,1,3,2,1,1,1,,4,6,5,5,NA,NA,NA,NA,NA,NA,,1,5,3,3,3,,3,4,4,2,2,4,2,1,4,4,,3,2,1,3,2,2,2,3,2,1,2,3,2,3,3,2,2,3,3,2,0,,6,4,7,7,6,7,5,5,6,7,,1,4,3,3,2,,1,1,1,4,
155,2,5,5e483052a742a3000f7c15e8,29,2,3,2,OH,1,3,2,5,3,3,3,3,3,2,2,4,4,1,1,1,3,4,4,1,1,2,,7,5,7,7,NA,NA,NA,NA,NA,NA,,2,4,1,1,1,,3,3,4,2,2,2,2,2,3,3,,2,0,1,0,1,1,0,3,2,1,1,2,3,1,1,1,1,0,0,0,1,,4,5,3,4,6,6,6,6,5,5,,5,4,5,3,1,,5,3,3,4,
160,2,10,5e5b562107660f344f3a9fc6,29,2,3,2,OH,2,2,1,3,3,3,1,4,1,1,2,4,3,2,1,1,1,3,1,1,1,2,,7,7,7,7,NA,NA,NA,NA,NA,NA,,2,3,1,3,3,,2,1,1,3,3,2,3,2,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,5,6,5,6,6,6,6,5,,4,2,5,3,2,,2,2,1,4,
